list-d-none,4,2,1,24,118223,4925
list-d-none,4,4,1,48,5177761,107870
list-d-none,4,8,1,96,326964,3405
list-d-none,4,16,1,192,216817,1129
list-d-none,8,1,1,24,388263,16177
list-d-none,8,2,1,48,300515,6260
list-d-none,8,4,1,96,342464,3567
list-d-none,8,8,1,192,377022,1963
list-d-none,12,1,1,36,448982,12471
list-d-none,12,2,1,72,461932,6415
list-d-none,12,4,1,144,452316,3141
list-d-none,12,16,1,576,1834759,3185
list-il-none,2,1,1,6,98669,16444
list-il-none,2,2,1,12,87520,7293
list-il-none,2,4,1,24,67424,2809
list-il-none,2,8,1,48,99502,2072
list-il-none,2,16,1,96,81118,844
list-il-none,4,1,1,12,177393,14782
list-il-none,4,2,1,24,155883,6495
list-il-none,4,4,1,48,110816,2308
list-il-none,4,8,1,96,138255,1440
list-il-none,8,1,1,24,349179,14549
list-il-none,8,2,1,48,196299,4089
list-il-none,8,16,1,384,253265,659
list-il-none,12,1,1,36,420231,11673
list-il-none,12,2,1,72,450203,6252
list-il-none,12,4,1,144,419352,2912
list-il-none,12,16,1,576,465823,808
list-dl-none,2,1,1,6,62527,10421
list-dl-none,2,2,1,12,82723,6893
list-dl-none,2,4,1,24,72822,3034
list-dl-none,2,8,1,48,88318,1839
list-dl-none,2,16,1,96,76109,792
list-dl-none,2,32,1,192,218965,1140
list-dl-none,4,1,1,12,187543,15628
list-dl-none,4,2,1,24,149423,6225
list-dl-none,4,4,1,48,220783,4599
list-dl-none,4,8,1,96,127597,1329
list-dl-none,4,16,1,192,221156,1151
list-dl-none,8,1,1,24,183339,7639
list-dl-none,8,2,1,48,1235149,25732
list-dl-none,8,4,1,96,360140,3751
list-dl-none,8,8,1,192,357328,1861
list-dl-none,8,16,1,384,259664,676
list-dl-none,12,1,1,36,500590,13905
list-dl-none,12,2,1,72,1366218,18975
list-dl-none,12,4,1,144,502632,3490
list-dl-none,12,8,1,288,469773,1631
list-i-m,12,32,1,1152,446432,387
list-d-m,12,32,1,1152,383635,333
list-il-m,12,32,1,1152,573515,497
